annee_numero_de_tirage;1er_ou_2eme_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;boule_6;boule_complementaire;combinaison_gagnante_en_ordre_croissant;numero_joker;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;numero_jokerplus;devise;
1991008;2;SA;19910223;19910424;10;44;28;6;1;39;5;1-6-10-28-39-44;;0;0;14;80675;513;7315;29367;161;560057;16;0;0;0;0;;frf;
1991008;1;SA;19910223;19910424;25;19;1;21;15;31;38;1-15-19-21-25-31;;2;6182135;15;81375;783;5175;41079;124;730093;13;0;0;0;0;;frf;
1991008;2;ME;19910220;19910422;10;32;24;3;18;46;4;3-10-18-24-32-46;;15;637455;48;41400;2073;3220;72186;97;1129942;8;0;0;0;0;;frf;
1991008;1;ME;19910220;19910422;23;17;42;29;36;2;19;2-17-23-29-36-42;;14;339795;24;93005;2060;3640;74550;105;1176307;9;0;0;0;0;;frf;
1991007;2;SA;19910216;19910417;44;4;20;19;10;31;27;4-10-19-20-31-44;;7;3485865;23;50355;923;4165;42016;115;686329;14;0;0;0;0;;frf;
1991007;1;SA;19910216;19910417;19;35;47;20;6;16;7;6-16-19-20-35-47;;2;6337195;22;56875;588;7070;33129;158;642662;16;0;0;0;0;;frf;
1991007;2;ME;19910213;19910415;8;42;11;44;13;38;22;8-11-13-38-42-44;;4;2382970;74;26765;1399;4755;74815;93;1306144;7;0;0;0;0;;frf;
1991007;1;ME;19910213;19910415;23;47;41;1;40;14;46;1-14-23-40-41-47;;2;2372050;15;148405;566;13215;40862;192;925583;12;0;0;0;0;;frf;
1991006;2;SA;19910209;19910410;7;41;47;19;40;30;25;7-19-30-40-41-47;;1;24135615;8;143170;392;9705;25081;191;552944;17;0;0;0;0;;frf;
1991006;1;SA;19910209;19910410;2;18;12;35;24;9;41;2-9-12-18-24-35;;2;6271645;20;61915;1170;3515;60670;85;914469;11;0;0;0;0;;frf;
1991006;2;ME;19910206;19910408;6;12;39;16;11;45;35;6-11-12-16-39-45;;4;2409375;24;83420;904;7440;57869;121;1150526;8;0;0;0;0;;frf;
1991006;1;ME;19910206;19910408;47;32;44;18;30;25;37;18-25-30-32-44-47;;7;685755;26;86630;1303;5805;58688;135;1025026;11;0;0;0;0;;frf;
1991005;2;SA;19910202;19910403;38;4;26;23;48;11;15;4-11-23-26-38-48;;2;19422210;15;82235;775;5285;39234;131;689341;14;0;0;0;0;;frf;
1991005;1;SA;19910202;19910403;22;7;11;3;38;26;20;3-7-11-22-26-38;;9;1498745;18;73980;1674;2640;68895;81;1012357;10;0;0;0;0;;frf;
1991005;2;ME;19910130;19910402;5;14;34;38;46;25;31;5-14-25-34-38-46;;6;1602335;32;62405;1231;5450;61036;115;1059369;9;0;0;0;0;;frf;
1991005;1;ME;19910130;19910402;37;5;26;17;2;18;44;2-5-17-18-26-37;;2;2394945;29;77500;1017;7425;66045;119;1286603;8;0;0;0;0;;frf;
1991004;2;SA;19910126;19910327;40;2;19;3;32;49;30;2-3-19-32-40-49;;2;12350190;3;390450;424;9175;26318;186;566659;17;0;0;0;0;;frf;
1991004;1;SA;19910126;19910327;38;42;5;27;23;6;34;5-6-23-27-38-42;;0;0;21;60465;706;5975;40199;132;723353;14;0;0;0;0;;frf;
1991004;2;ME;19910123;19910325;41;16;33;3;20;9;29;3-9-16-20-33-41;;10;968695;47;42830;1931;3500;69292;102;1119920;9;0;0;0;0;;frf;
1991004;1;ME;19910123;19910325;19;20;38;39;12;18;27;12-18-19-20-38-39;;3;1607225;21;107735;1004;7570;60243;132;1227184;9;0;0;0;0;;frf;
1991003;2;SA;19910119;19910320;28;20;12;4;27;1;31;1-4-12-20-27-28;;4;6288375;29;41130;974;4065;49240;101;769969;12;0;0;0;0;;frf;
1991003;1;SA;19910119;19910320;17;5;43;35;47;49;18;5-17-35-43-47-49;;4;3274620;15;86210;941;4565;42887;126;722190;14;0;0;0;0;;frf;
1991003;2;ME;19910116;19910318;43;9;38;4;7;39;35;4-7-9-38-39-43;;3;3292115;18;114015;848;8130;53791;134;1114726;9;0;0;0;0;;frf;
1991003;1;ME;19910116;19910318;47;7;2;32;17;8;35;2-7-8-17-32-47;;4;1229040;20;115340;1201;6450;69044;117;1375771;8;0;0;0;0;;frf;
1991002;2;SA;19910112;19910313;21;29;3;49;27;23;15;3-21-23-27-29-49;;4;6746345;28;45700;984;4320;46176;116;729033;14;0;0;0;0;;frf;
1991002;1;SA;19910112;19910313;41;40;1;45;46;24;2;1-24-40-41-45-46;;1;14052115;3;462435;298;15465;27084;214;556655;20;0;0;0;0;;frf;
1991002;2;ME;19910109;19910311;6;11;43;32;29;34;15;6-11-29-32-34-43;;3;3415585;24;88750;870;8225;50763;147;1011700;10;0;0;0;0;;frf;
1991002;1;ME;19910109;19910311;25;44;16;37;34;12;42;12-16-25-34-37-44;;2;2548030;48;49815;1598;5025;83542;100;1364546;8;0;0;0;0;;frf;
1991001;2;SA;19910105;19910306;36;15;13;26;19;11;24;11-13-15-19-26-36;;2;24262125;27;51795;1097;4235;58464;100;967076;12;0;0;0;0;;frf;
1991001;1;SA;19910105;19910306;8;46;13;39;32;26;6;8-13-26-32-39-46;;14;1095195;20;75685;1200;4190;45372;139;775179;16;0;0;0;0;;frf;
1991001;2;ME;19910102;19910304;6;4;8;45;11;9;44;4-6-8-9-11-45;;9;1072895;29;69215;2734;2465;126866;55;1689472;6;0;0;0;0;;frf;
1991001;1;ME;19910102;19910304;49;38;30;1;31;24;48;1-24-30-31-38-49;;1;4802240;23;97970;966;7835;58272;136;1139703;10;0;0;0;0;;frf;
1990052;2;SA;19901229;19910227;29;32;15;28;14;34;16;14-15-28-29-32-34;;2;18376875;15;116405;549;10565;36241;202;792642;18;0;0;0;0;;frf;
1990052;1;SA;19901229;19910227;32;38;6;33;47;36;24;6-32-33-36-38-47;;0;0;20;94010;477;13095;39092;201;787836;19;0;0;0;0;;frf;
1990052;2;ME;19901226;19910225;33;1;9;41;3;37;16;1-3-9-33-37-41;;8;2500000;43;51040;1257;5865;67630;114;1187217;9;0;0;0;0;;frf;
1990052;1;ME;19901226;19910225;7;16;25;8;19;28;38;7-8-16-19-25-28;;9;1666670;33;74060;2741;2995;127245;67;1973887;6;0;0;0;0;;frf;
1990051;2;SA;19901222;19910220;7;45;17;5;31;47;18;5-7-17-31-45-47;;1;52992660;8;165605;810;5430;45685;121;813907;13;0;0;0;0;;frf;
1990051;1;SA;19901222;19910220;1;5;43;9;8;27;39;1-5-8-9-27-43;;3;4840600;14;102405;1363;3490;73926;81;1095062;10;0;0;0;0;;frf;
1990051;2;ME;19901219;19910218;33;41;49;3;2;13;1;2-3-13-33-41-49;;6;1621345;28;72085;804;8435;54419;130;1072837;9;0;0;0;0;;frf;
1990051;1;ME;19901219;19910218;3;24;36;6;43;22;25;3-6-22-24-36-43;;14;347130;26;87705;1924;3980;85725;93;1401985;8;0;0;0;0;;frf;
1990050;2;SA;19901215;19910213;19;48;3;37;17;46;6;3-17-19-37-46-48;;0;0;15;79105;376;10485;28043;177;582867;17;0;0;0;0;;frf;
1990050;1;SA;19901215;19910213;37;42;2;49;30;19;38;2-19-30-37-42-49;;1;13119220;8;161900;717;6000;35939;151;649151;16;0;0;0;0;;frf;
1990050;2;ME;19901212;19910211;12;7;5;13;47;34;45;5-7-12-13-34-47;;13;1511345;41;49955;1882;3655;102502;70;1657379;6;0;0;0;0;;frf;
1990050;1;ME;19901212;19910211;43;40;2;45;33;25;37;2-25-33-40-43-45;;1;4924220;18;128365;689;11270;48339;168;1069414;11;0;0;0;0;;frf;
1990049;2;SA;19901208;19910206;22;9;27;6;24;32;21;6-9-22-24-27-32;;3;8451445;11;109050;722;5520;42989;117;778259;12;0;0;0;0;;frf;
1990049;1;SA;19901208;19910206;1;20;12;28;30;15;31;1-12-15-20-28-30;;7;1897770;10;131150;927;4700;46268;118;802655;13;0;0;0;0;;frf;
1990049;2;ME;19901205;19910204;24;32;2;23;46;47;27;2-23-24-32-46-47;;0;0;11;184370;582;11710;43226;165;902973;11;0;0;0;0;;frf;
1990049;1;ME;19901205;19910204;27;15;22;14;4;37;47;4-14-15-22-27-37;;4;1223270;38;60420;1133;6810;77099;104;1385787;8;0;0;0;0;;frf;
1990048;2;SA;19901201;19910130;17;20;7;32;16;10;3;7-10-16-17-20-32;;2;12855060;27;45040;845;4780;41250;123;725429;14;0;0;0;0;;frf;
1990048;1;SA;19901201;19910130;1;10;34;16;48;46;22;1-10-16-34-46-48;;1;13477235;34;39130;522;8465;30019;185;611769;18;0;0;0;0;;frf;
1990048;2;ME;19901128;19910128;45;43;26;49;46;19;44;19-26-43-45-46-49;;2;4870050;13;155335;837;8105;62654;113;1071518;9;0;0;0;0;;frf;
1990048;1;ME;19901128;19910128;2;34;21;45;32;41;6;2-21-32-34-41-45;;2;2437505;11;207955;700;10980;45168;178;916997;12;0;0;0;0;;frf;
1990047;2;SA;19901124;19910123;17;16;33;3;5;15;28;3-5-15-16-17-33;;1;25667240;9;134835;673;5990;38930;130;734682;13;0;0;0;0;;frf;
1990047;1;SA;19901124;19910123;40;13;36;5;27;49;45;5-13-27-36-40-49;;9;1497050;30;44335;1331;3320;55753;100;875538;12;0;0;0;0;;frf;
1990047;2;ME;19901121;19910121;30;49;13;44;45;18;8;13-18-30-44-45-49;;3;3289430;20;102290;1015;6770;56381;127;1141313;9;0;0;0;0;;frf;
1990047;1;ME;19901121;19910121;28;42;9;38;35;10;31;9-10-28-35-38-42;;7;705635;10;231775;1508;5165;73052;111;1329348;8;0;0;0;0;;frf;
1990046;2;SA;19901117;19910116;26;18;29;49;21;43;22;18-21-26-29-43-49;;3;8928410;8;158270;594;7080;33388;159;616879;17;0;0;0;0;;frf;
1990046;1;SA;19901117;19910116;31;12;15;5;33;36;41;5-12-15-31-33-36;;3;4688970;16;86795;1167;3950;50052;116;848586;13;0;0;0;0;;frf;
1990046;2;ME;19901114;19910114;40;30;47;23;43;6;5;6-23-30-40-43-47;;3;3361180;12;174240;642;10945;42948;171;899117;11;0;0;0;0;;frf;
1990046;1;ME;19901114;19910114;6;5;49;20;41;34;24;5-6-20-34-41-49;;1;5045100;10;236730;652;12200;47985;173;1038665;11;0;0;0;0;;frf;
1990045;2;SA;19901110;19910109;33;8;45;27;5;49;14;5-8-27-33-45-49;;11;6524920;53;27795;1250;3915;58678;105;932754;13;0;0;0;0;;frf;
1990045;1;SA;19901110;19910109;40;31;23;38;32;48;15;23-31-32-38-40-48;;2;8130290;6;267555;484;11020;30731;219;678020;19;0;0;0;0;;frf;
1990045;2;ME;19901107;19910107;1;36;44;21;38;41;22;1-21-36-38-41-44;;3;8340875;13;162210;577;12280;40137;185;846498;12;0;0;0;0;;frf;
1990045;1;ME;19901107;19910107;10;19;14;1;48;25;3;1-10-14-19-25-48;;7;726855;56;42630;1962;4085;89284;94;1502402;8;0;0;0;0;;frf;
1990044;2;SA;19901103;19910102;47;38;34;30;19;45;10;19-30-34-38-45-47;;0;0;3;420030;556;7530;29723;177;578870;18;0;0;0;0;;frf;
1990044;1;SA;19901103;19910102;30;18;15;45;33;17;8;15-17-18-30-33-45;;3;4681750;13;106660;558;8255;36033;161;707502;16;0;0;0;0;;frf;
1990044;2;ME;19901031;19901231;30;36;15;34;1;21;18;1-15-21-30-34-36;;0;0;25;82285;648;10665;45427;159;967341;10;0;0;0;0;;frf;
1990044;1;ME;19901031;19901231;24;16;1;5;18;8;39;1-5-8-16-18-24;;8;622335;30;77870;2937;2670;123637;66;1848666;6;0;0;0;0;;frf;
1990043;2;SA;19901027;19901226;8;24;14;5;39;38;49;5-8-14-24-38-39;;1;26433860;8;155760;501;8260;31385;166;669927;15;0;0;0;0;;frf;
1990043;1;SA;19901027;19901226;4;5;28;11;10;43;16;4-5-10-11-28-43;;0;0;12;115055;827;5545;49618;116;872863;13;0;0;0;0;;frf;
1990043;2;ME;19901024;19901224;6;29;10;17;40;33;25;6-10-17-29-33-40;;9;1086135;40;50530;1183;5740;61094;116;1090900;9;0;0;0;0;;frf;
1990043;1;ME;19901024;19901224;3;30;49;48;41;29;36;3-29-30-41-48-49;;0;0;8;288755;574;13520;40707;200;936435;12;0;0;0;0;;frf;
1990042;2;SA;19901020;19901219;22;37;15;4;35;39;3;4-15-22-35-37-39;;1;55440520;6;232010;723;6395;38137;153;691855;16;0;0;0;0;;frf;
1990042;1;SA;19901020;19901219;3;1;30;12;6;36;26;1-3-6-12-30-36;;5;3112590;37;41525;1442;3540;70404;91;1041207;12;0;0;0;0;;frf;
1990042;2;ME;19901017;19901217;26;29;19;30;49;13;42;13-19-26-29-30-49;;11;883620;47;42725;2234;3020;96620;73;1425576;7;0;0;0;0;;frf;
1990042;1;ME;19901017;19901217;3;26;9;11;5;14;44;3-5-9-11-14-26;;30;163495;74;31100;5031;1535;163444;49;2046831;5;0;0;0;0;;frf;
1990041;2;SA;19901013;19901212;34;1;41;23;22;27;2;1-22-23-27-34-41;;0;0;2;609285;380;10650;28626;178;587982;17;0;0;0;0;;frf;
1990041;1;SA;19901013;19901212;16;25;21;31;33;38;13;16-21-25-31-33-38;;3;4617615;39;35065;747;6080;39217;146;704420;16;0;0;0;0;;frf;
1990041;2;ME;19901010;19901210;43;11;17;39;38;7;16;7-11-17-38-39-43;;1;9879840;16;127495;972;7050;60441;118;1139557;9;0;0;0;0;;frf;
1990041;1;ME;19901010;19901210;6;21;23;32;37;1;45;1-6-21-23-32-37;;1;4993075;23;101865;809;9730;53978;152;1139878;10;0;0;0;0;;frf;
1990040;2;SA;19901006;19901205;44;24;31;25;4;28;2;4-24-25-28-31-44;;4;7998715;7;176605;503;8165;36211;143;692154;14;0;0;0;0;;frf;
1990040;1;SA;19901006;19901205;24;13;48;8;42;37;33;8-13-24-37-42-48;;11;1278025;36;38550;1722;2675;62476;93;922492;12;0;0;0;0;;frf;
1990040;2;ME;19901003;19901203;9;14;24;5;2;36;42;2-5-9-14-24-36;;8;558050;41;51090;1979;3555;92101;80;1514509;7;0;0;0;0;;frf;
1990040;1;ME;19901003;19901203;40;48;36;35;23;10;34;10-23-35-36-40-48;;3;1705530;14;171490;945;8535;58422;144;1127948;10;0;0;0;0;;frf;
1990039;2;SA;19900929;19901128;4;6;33;13;8;27;36;4-6-8-13-27-33;;3;39894555;48;40630;2311;2800;100636;81;1505780;10;0;0;0;0;;frf;
1990039;1;SA;19900929;19901128;12;7;39;8;4;2;1;2-4-7-8-12-39;;8;2700285;69;30905;2205;3210;109944;81;1572810;11;0;0;0;0;;frf;
1990039;2;ME;19900926;19901126;46;22;38;7;42;17;40;7-17-22-38-42-46;;12;373660;31;67870;1719;4110;75090;98;1262151;8;0;0;0;0;;frf;
1990039;1;ME;19900926;19901126;28;42;49;40;37;29;35;28-29-37-40-42-49;;3;1715660;24;100630;977;8305;57306;148;1175515;10;0;0;0;0;;frf;
1990038;2;SA;19900922;19901121;5;40;39;21;47;43;27;5-21-39-40-43-47;;0;0;10;121310;407;9900;26620;191;512265;19;0;0;0;0;;frf;
1990038;1;SA;19900922;19901121;48;30;11;33;13;8;9;8-11-13-30-33-48;;6;2330875;17;81215;2047;2240;76184;76;999226;11;0;0;0;0;;frf;
1990038;2;ME;19900919;19901119;6;48;5;3;34;1;26;1-3-5-6-34-48;;5;930765;20;109185;776;9455;70651;108;1152522;9;0;0;0;0;;frf;
1990038;1;ME;19900919;19901119;35;6;27;49;21;10;3;6-10-21-27-35-49;;3;1782230;62;40465;1792;4700;84136;105;1465508;8;0;0;0;0;;frf;
1990037;2;SA;19900915;19901114;41;2;6;37;48;1;26;1-2-6-37-41-48;;0;0;4;256685;199;17140;16457;261;398707;21;0;0;0;0;;frf;
1990037;1;SA;19900915;19901114;46;47;41;49;7;14;9;7-14-41-46-47-49;;0;0;16;76385;393;10330;29379;174;595271;17;0;0;0;0;;frf;
1990037;2;ME;19900912;19901112;16;22;9;49;47;4;15;4-9-16-22-47-49;;8;616555;32;72325;1833;4240;87057;93;1440629;8;0;0;0;0;;frf;
1990037;1;ME;19900912;19901112;39;27;41;43;7;35;13;7-27-35-39-41-43;;13;439125;120;22320;1624;5540;86180;109;1379409;9;0;0;0;0;;frf;
1990036;1;SA;19900908;19901107;10;3;38;20;7;24;4;3-7-10-20-24-38;;6;1093735;69;49085;2763;3850;137461;79;191753;14;2180951;7;0;0;;frf;
1990036;1;ME;19900905;19901107;12;42;30;9;10;44;21;9-10-12-30-42-44;;7;1026495;51;72220;1819;6300;112224;105;2167698;8;0;0;0;0;;frf;
1990035;1;SA;19900901;19901031;23;2;15;5;43;12;41;2-5-12-15-23-43;;6;1077735;31;106605;2114;4950;110847;96;109128;16;1978439;8;0;0;;frf;
1990035;1;ME;19900829;19901031;38;21;25;46;5;24;30;5-21-24-25-38-46;;3;2215915;26;136785;1501;7465;94012;124;1818829;9;0;0;0;0;;frf;
1990034;1;SA;19900825;19901024;19;31;1;18;24;34;25;1-18-19-24-31-34;;4;1567385;24;135370;1155;8810;78256;136;125886;18;1653443;9;0;0;;frf;
1990034;1;ME;19900822;19901024;49;7;22;16;28;12;29;7-12-16-22-28-49;;14;521570;63;57195;3291;3440;161415;71;2627586;6;0;0;0;0;;frf;
1990033;1;SA;19900818;19901017;31;21;38;37;26;32;19;21-26-31-32-37-38;;3;2024185;19;168290;965;10415;65919;160;138285;22;1348491;11;0;0;;frf;
1990033;1;ME;19900815;19901017;45;44;49;15;47;21;1;15-21-44-45-47-49;;1;6046125;18;192445;1091;10030;93395;123;1511430;11;0;0;0;0;;frf;
1990032;1;SA;19900811;19901010;43;20;17;21;26;18;38;17-18-20-21-26-43;;4;1576105;19;170580;1094;9340;75682;141;137818;20;1560926;10;0;0;;frf;
1990032;1;ME;19900808;19901010;29;18;37;26;44;1;3;1-18-26-29-37-44;;4;1704610;23;153705;1346;8280;80929;143;1598906;11;0;0;0;0;;frf;
1990031;1;SA;19900804;19901003;24;6;19;22;25;40;36;6-19-22-24-25-40;;1;3,3E+7;72;56540;2257;5635;129590;101;209837;16;2436931;8;0;0;;frf;
1990031;1;ME;19900801;19901003;49;2;45;19;16;43;4;2-16-19-43-45-49;;5;1644430;38;113300;1746;7695;103823;134;2115530;10;0;0;0;0;;frf;
1990030;1;SA;19900728;19900926;37;31;33;14;29;44;27;14-29-31-33-37-44;;10;659970;50;65935;2087;4965;92294;115;130581;20;1527274;10;0;0;;frf;
1990030;1;ME;19900725;19900926;4;7;16;32;20;45;23;4-7-16-20-32-45;;5;1373005;69;52160;2711;4170;124230;93;2050805;8;0;0;0;0;;frf;
1990029;1;SA;19900721;19900919;30;19;1;21;41;8;20;1-8-19-21-30-41;;9;745820;37;91030;1986;5320;100208;108;138765;18;1771917;9;0;0;;frf;
1990029;1;ME;19900718;19900919;40;13;46;45;32;23;30;13-23-32-40-45-46;;3;2245560;22;162960;916;12245;72691;162;1655059;10;0;0;0;0;;frf;
1990028;1;SA;19900714;19900912;13;28;6;33;30;43;47;6-13-28-30-33-43;;4;1633920;65;53230;1931;5600;102044;109;147405;18;1832086;9;0;0;;frf;
1990028;1;ME;19900711;19900912;33;20;29;25;47;35;9;20-25-29-33-35-47;;5;1434720;36;104010;1512;7695;88143;137;1638040;11;0;0;0;0;;frf;
1990027;1;SA;19900707;19900905;30;18;46;49;32;21;11;18-21-30-32-46-49;;1;5828740;28;120930;1125;9365;68933;160;138801;22;1419630;11;0;0;;frf;
1990027;1;ME;19900704;19900905;8;37;49;18;15;17;27;8-15-17-18-37-49;;4;1754755;40;93320;1554;7435;99873;120;2005593;9;0;0;0;0;;frf;
1990026;1;SA;19900630;19900829;34;3;37;24;17;4;18;3-4-17-24-34-37;;1;3,3E+7;17;233585;1242;10145;88393;149;154490;20;1917744;10;0;0;;frf;
1990026;1;ME;19900627;19900829;47;42;29;8;1;41;26;1-8-29-41-42-47;;7;1211610;35;124040;1928;7075;98974;143;1863495;11;0;0;0;0;;frf;
1990025;1;SA;19900623;19900822;37;38;31;39;48;18;32;18-31-37-38-39-48;;3;2098635;21;158720;1114;9410;78503;140;90332;22;1412763;11;0;0;;frf;
1990025;1;ME;19900620;19900822;46;31;16;35;5;15;1;5-15-16-31-35-46;;2;3322330;29;126595;1202;9520;78871;152;1643877;11;0;0;0;0;;frf;
1990024;1;SA;19900616;19900816;43;41;31;29;15;22;34;15-22-29-31-41-43;;4;1638295;31;110795;1142;9320;75120;148;131048;22;1449087;11;0;0;;frf;
1990024;1;ME;19900613;19900816;21;33;36;24;18;6;44;6-18-21-24-33-36;;25;311525;93;40805;3783;3145;167232;72;2303187;8;0;0;0;0;;frf;
1990023;1;SA;19900609;19900808;40;18;39;15;43;12;27;12-15-18-39-40-43;;10;663375;55;60285;1589;6480;79804;133;152933;20;1524340;10;0;0;;frf;
1990023;1;ME;19900606;19900808;23;44;17;32;12;15;4;12-15-17-23-32-44;;6;1164295;64;56565;2169;5235;111505;104;1920721;9;0;0;0;0;;frf;
1990022;1;SA;19900602;19900801;19;26;32;13;28;37;9;13-19-26-28-32-37;;26;273065;66;52220;2990;3620;135806;81;209700;14;2152704;7;0;0;;frf;
1990022;1;ME;19900530;19900801;20;15;41;3;16;38;36;3-15-16-20-38-41;;5;1430125;26;141535;1731;6730;88148;137;1706550;10;0;0;0;0;;frf;
1990021;1;SA;19900526;19900725;37;27;2;19;6;47;14;2-6-19-27-37-47;;5;1335090;43;81105;1736;6255;97150;115;161095;18;1813723;9;0;0;;frf;
1990021;1;ME;19900523;19900725;16;7;40;10;20;47;18;7-10-16-20-40-47;;3;2318970;39;97375;1885;6285;108218;113;2056287;9;0;0;0;0;;frf;
1990020;1;SA;19900519;19900718;19;32;34;45;26;16;3;16-19-26-32-34-45;;5;1343775;39;90015;1752;6240;98131;115;152790;18;1827340;9;0;0;;frf;
1990020;1;ME;19900516;19900718;5;44;26;45;27;47;6;5-26-27-44-45-47;;3;2333480;40;95685;1079;10865;78536;157;1803923;10;0;0;0;0;;frf;
1990019;1;SA;19900512;19900711;25;24;7;49;4;46;16;4-7-24-25-46-49;;5;1334265;35;99300;1672;6480;101904;110;185958;16;1975985;8;0;0;;frf;
1990019;1;ME;19900509;19900711;16;39;32;14;9;45;36;9-14-16-32-39-45;;9;837965;36;105025;2077;5725;101619;120;1836405;10;0;0;0;0;;frf;
1990018;1;SA;19900505;19900704;20;24;30;36;32;29;3;20-24-29-30-32-36;;6;1124550;25;136830;1792;6060;89734;125;121001;20;1586694;10;0;0;;frf;
1990018;1;ME;19900502;19900704;14;12;36;3;19;28;26;3-12-14-19-28-36;;12;635290;57;66685;3023;3955;154837;79;2547946;7;0;0;0;0;;frf;
1990017;1;SA;19900428;19900627;11;40;3;29;23;12;37;3-11-12-23-29-40;;2;3250050;42;86655;1892;6000;105901;110;142803;16;2041005;8;0;0;;frf;
1990017;1;ME;19900425;19900627;37;49;11;2;28;17;42;2-11-17-28-37-49;;13;614325;55;72255;2327;5355;122046;104;2122120;9;0;0;0;0;;frf;
1990016;1;SA;19900421;19900620;28;36;8;40;21;17;43;8-17-21-28-36-40;;12;591105;52;67755;1812;6060;99824;113;139856;18;1816696;9;0;0;;frf;
1990016;1;ME;19900418;19900620;44;31;48;13;20;14;8;13-14-20-31-44-48;;3;2338730;64;60055;1380;8570;89692;137;1834653;10;0;0;0;0;;frf;
1990015;1;SA;19900414;19900613;46;22;27;20;5;37;17;5-20-22-27-37-46;;5;1411070;21;171600;1167;9725;81673;145;143868;20;1712169;10;0;0;;frf;
1990015;1;ME;19900411;19900613;49;30;18;43;33;37;11;18-30-33-37-43-49;;3;2444470;29;136415;1507;8240;85522;151;1693797;11;0;0;0;0;;frf;
1990014;1;SA;19900407;19900606;19;13;11;32;20;38;34;11-13-19-20-32-38;;3;11000000;46;97840;2469;5710;143473;101;203416;16;2621721;8;0;0;;frf;
1990014;1;ME;19900404;19900606;18;34;6;8;32;2;33;2-6-8-18-32-34;;5;1806085;32;147510;2338;6415;130687;118;2522685;9;0;0;0;0;;frf;
1990013;1;SA;19900331;19900530;45;43;20;16;25;21;37;16-20-21-25-43-45;;5;1372025;38;94440;1251;8830;87110;132;169028;20;1697095;10;0;0;;frf;
1990013;1;ME;19900328;19900530;28;4;20;44;19;46;45;4-19-20-28-44-46;;12;654445;27;142325;1954;6245;109898;114;1914577;9;0;0;0;0;;frf;
1990012;1;SA;19900324;19900523;8;23;22;35;24;13;14;8-13-22-23-24-35;;3;2212305;24;147490;1819;6190;127898;91;161625;14;2312813;7;0;0;;frf;
1990012;1;ME;19900321;19900523;30;17;2;42;49;45;19;2-17-30-42-45-49;;1;6646455;34;114945;1406;8650;85712;148;1700573;11;0;0;0;0;;frf;
1990011;1;SA;19900317;19900516;39;22;19;15;44;27;47;15-19-22-27-39-44;;15;496650;97;37865;3319;3470;121472;97;151423;18;1960113;9;0;0;;frf;
1990011;1;ME;19900314;19900516;29;3;38;46;9;20;41;3-9-20-29-38-46;;3;2427965;36;110140;1886;6590;93868;137;1847327;10;0;0;0;0;;frf;
1990010;1;SA;19900310;19900509;24;1;23;19;15;49;30;1-15-19-23-24-49;;11;668895;63;58410;1915;5990;112797;105;167155;16;2077343;8;0;0;;frf;
1990010;1;ME;19900307;19900509;25;49;8;14;9;35;36;8-9-14-25-35-49;;9;882510;28;140630;1974;6330;117866;109;2306703;8;0;0;0;0;;frf;
1990009;1;SA;19900303;19900502;39;2;10;3;38;14;6;2-3-10-14-38-39;;6;1176505;25;143375;1146;9790;68189;172;160649;22;1560996;11;0;0;;frf;
1990009;1;ME;19900228;19900502;37;28;41;20;4;3;31;3-4-20-28-37-41;;3;2423480;17;226930;883;13765;66258;194;1557925;12;0;0;0;0;;frf;
1990008;1;SA;19900224;19900425;13;25;6;24;4;19;17;4-6-13-19-24-25;;19;401265;101;36945;3990;2930;184276;65;242520;12;2810653;6;0;0;;frf;
1990008;1;ME;19900221;19900425;19;26;1;9;43;3;25;1-3-9-19-26-43;;11;734860;70;58000;3481;3665;168038;77;2629926;7;0;0;0;0;;frf;
1990007;1;SA;19900217;19900418;37;46;23;48;24;38;40;23-24-37-38-46-48;;5;1458365;28;134445;1388;8500;82553;149;153963;20;1706773;10;0;0;;frf;
1990007;1;ME;19900214;19900418;16;48;49;22;44;23;20;16-22-23-44-48-49;;3;2524985;35;117795;1339;9565;94796;141;1990017;10;0;0;0;0;;frf;
1990006;1;SA;19900210;19900411;29;36;10;18;15;7;45;7-10-15-18-29-36;;12;2750000;79;58570;3324;4585;170804;85;229946;14;2845575;7;0;0;;frf;
1990006;1;ME;19900207;19900411;49;23;21;42;8;4;37;4-8-21-23-42-49;;2;4320635;75;65950;2368;6790;135649;120;2623067;9;0;0;0;0;;frf;
1990005;1;SA;19900203;19900404;11;44;31;36;45;48;2;11-31-36-44-45-48;;1;6193230;15;235765;987;11870;72870;165;111950;22;1609737;11;0;0;;frf;
1990005;1;ME;19900131;19900404;20;8;28;3;14;25;7;3-8-14-20-25-28;;16;508280;100;40140;4003;3295;152889;85;2449100;7;0;0;0;0;;frf;
1990004;1;SA;19900127;19900328;43;15;28;35;13;17;36;13-15-17-28-35-43;;17;443340;44;83625;3135;3870;133037;90;161575;16;2144032;8;0;0;;frf;
1990004;1;ME;19900124;19900328;12;45;11;22;13;34;10;11-12-13-22-34-45;;5;1527995;432;9535;2510;5270;137348;95;2526999;7;0;0;0;0;;frf;
